text,label
11376, agreed great idea ! wish could also remove existence ! MAGA patriotsunited prolife proisrael weareq,1
11377, I guess I wo n't sit shut missy I major problem situation since none us word ASSUME telling truth ? politics ?,0
11378, A super super generalised statement saying goes every economic meteric one biggest reasons irish/european gdp increased freedom movement feel taxpayers look nationalized banking debt first ! migrants,0
11379, discussion friend works families verge eviction expecting increase coming months due days work money spent hurricane supplies thestruggleisreal,0
11380, amount shit fuck,1
11381, possible california implemented strict gun control law enforcement fortunate enough get permit carry public  assault weapons  banned,1
11382, maybe something little recent help,0
11383,  foot country sense feel happening ground except watching telegram twitter like watching football TV claiming understand players going physically sitting couch eating chips,0
11384, least honest lmao,0
11385, ARE attractive ever ! ! seriously MAGA ets creepy taste rest us know attractive see ! ! plus great hair side isle ! ! \o/,0
11386, realize california strictest gun control nation right ? going ignore,0
11387, never pope first place  jesuit,0
11388, many corrupt evil beings hold govt positions amd/or much clout w/the corrupt amp evil beings gvt positions amp majority point left w/a fake conservatives mix else hillary/obama amp cronies still walking free ?,1
11389, platform us ?,0
11390, I  muppet I       lbs voter puerto rican decent doesnt take BS white liberals like,1
11391, I talking brett one trouble n't win make big move,0
11392, worst creepy,0
11393, love trump wanted something liberals democrats talk hearing,0
11394, whenever ya 'll reference wire I 'm going think exit stage left,0
11395, real shit,1
11396, trust jesus palm hand jesusitrustinyou bless !,0
11397, agreed administration immigration adviser discouraging told bet miller king racist base dog whistle,0
11398, like justin want conservatives plan even consider climate change using BLATANT misinformation lead people like believing  trudeau  fault  negotiating fucking sociopath south,1
11399,  year old gray/white tabby cat orlando year old female gray/white tabby accidentally left outside gone part family miss dearly please anyone information whereabouts feel free contact us,0
11400, dude want deepstate documents kept secret ? MAGA lockthemup,0
11401, incoming  evil soy  conspiracy nuts,1
11402, 's worried bottom line 's upsets,0
11403,  chris hall CBC liberals ' fall strategy hit brick wall named leona alleslev,0
11404, creepy walkaway,0
11405,  THEY  VE REALLY HAD A BIG IMPACT SINCE I DECIDED TO PUT THEM ON YESTERDAY  maga,0
11406, libdems deserve anger today  conservatives  corbyn ?,0
11407, forgot tell slavery democrats conservatives,0
11408, STOP LYING AHOLE ! FBI ISNT INVOLVED CAUSE THERES NOTHINGBURGER TO INVESTIGATE ITS ALL LIBERALS CHARADE TO DELAY.. KAVANAUGH WILL B CONFIRMED GINSBERGISNEXT ,0
11409, war conservatism antifa,0
11410, crying ? ,0
11411, rugrats believe gun control,0
11412, paid democrats like antifa paid clinton soros,0
11413, disgraceful innocent proven guilty happen lying,1
11414, got whatever problem strong enough overcome gets easier everyday,0
11415,  sweating knows screwed..tick rock orange new orange,0
11416, I hope sarcastic ... acted like spoiled brat,0
11417, liberals turned everything  ring circus,0
11418, greenie acted like spoiled elitist brat got point taken away deserved good enough win today n't mattered icon one admirable women I 've ever seen sports bad day move newsworthy,1
11419, IHMYKGODOOSJ HE IS THE EPITOME OF BEAUTY,0
11420, would know gun control worked refuse try anything ?,1
11421, everything said exactly need gun control  saving lives nothing else matters saving lives people get bent shape second amendment  right crying ! put feelings away coward ! put guns away coward gun=coward,1
11422, piss brewery ! ! hat,1
11423, typically liberals jump conclusions ... ..they dont believe due process innocent proven guilty ... ..they ANTI AMERICAN bunch,1
11424, I  care right left go back tv bitch one tv star office good hollywoodisscum,1
11425, YOU ARE AN ANGEL,0
11426, yes ! ! ! ! antifa ! ! ! !,0
11427, also ugly hell something anybody wants look LOL,1
11428, way prison ...,0
11429, THE best facts,0
11430, join ranks ? rimmyantifa ?,0
11431,  FOR SALE - BUY american flag USA  shopping-sale .org  usa_flag_u shop__ MAGA americafirst trump POL___QX,1
11432, bruh times dropped kicked back wit feet caught aint G ass shit,1
11433, even parody antifa page could n't deal shit,1
11434, hate break gun control n't affect suicide rates changes method facts = hurt..,0
11435, inspiration us,0
11436, sen tim kaine ecstatic basement boy son found niche working FBI black op coordinating amp joining antifa terrorist organization !,0
11437, needs retire done,0
11438, lmao saying happy someone publically n't mean magically stop feelings ever bf ?  last time nobody saying stayed 's messiness immediately,0
11439, hey 's great see people shaking hands hugging president trump hands meals people ! FOXNEWS CNN THEVIEW MAGA ABCNEWS CBSNEWS,0
11440, I 'm gon na show difference FIRE amp AIR ... ... ... sam donald gemini unpredictable like air ... KAHLILI MACK ARIES ... always gon na FIRE ... every snap ball every game whole game ... sam donald trash trash trash like donald trump ... ... ..,0
11441, YOU ARE THE COOLEST,0
11442, comes pain ... ... ... ... ... MAGA WWGWGA,1
11443, hell think little eddie,1
11444, MAGA redwave baby,0
11445, america n't grateful military ? ! ? ! ? husband n't die battle field ... died home ! ! fighting gun control stronger laws regarding mental illness ! police brutality ... educate issues,1
11446, david stop mouthpiece anti gun people r nothing worm looking fame remember antifa BLM radical left groups violent hurt people course agree,1
11447, beign joint acct called grok everything sun person women racist redneck antifa KKK members grannies yes grannies haha etc 's pretty common fraud gets busted start calling one 's busted hilarious names,1
11448, tis funny assume I  left supporter antifa even though I dislike nazis  still ball washer though.,1
11449, I know 're naming sex robot models,1
11450, DEPORT ! california KNOWS trump supporters going EVERY ELECTION VOTE REPUBLICAN ! HEY HEY HO HO ILLEGAL ALIENS NEED TO GO ! heyhey,0
11451, week make clarence thomas confirmation hearings look civil agreeable '' TCOT MAGA rednationrising '',0
11452, U dickhead,1
11453, antichrist roman catholic church house demons,1
11454, juan needs check completely control,1
11455, funny dildo !,1
11456, hmmmmm  one anything maybe  change pitchers every batter also genius maybe realize team peaked month ago,0
11457, hell liberals move california build wall east border,1
11458, conservatives pounce,0
11459, democrats n't care anything undermine president trump people better realize serious getting rid vote red suffer liberals,1
11460, leaving BB,0
11461, I said yesterday literally walking embalment,0
11462, I notified twitter last night tweets seen amp I  see many follower  tweets also testifying last week senate QFD ban suddenly disappeared minute tweets steer towards politics NOTHING goes !,0
11463,  car truck ramming attacks europe america 's gun control lobby,0
11464, yelp I lost confidence gave local staple good review hamburger fucking grey I swear god grey !,0
11465, yeah loves pointing '' people rabid anti-nazi antifa-loving faction supporters I n't know give stern looks ? let 's real either wants minions disrupt `` enemies '' heckling making scene worse '',0
11466, yeah,0
11467, A lot people america serious concerns amount lying ilk,0
11468, character assassinations survival technique liberals,0
11469, st floor north tower example fraud perpetrated red cross raised enormous amount money  dispense need like woman,0
11470, know  strategy conservatives ... working,0
11471, go antifa ppl like friggen milo ? I n't buy conservatives like medicare blackout going millennials antifa protests,1
11472, 's liberals plans destroy judeo-christian culture replace w/this irrational science,0
11473, got learn let go past living new millennium,0
11474, kg already shite allowance coz EU workers lame fuck proper piss take,1
11475, MAGA trumps warrior voteredtosaveamerica,0
